שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
מדלין,90,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,0,0,0,2,2,0,2,2,2,2,0,17,2,6,10,2,2,2,2,10,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
מהא,281,0,0,0,0,2,0,0,2,0,2,2,2,2,2,2,9,2,9,8,8,9,10,9,6,2,10,10,10,9,14,9,8,13,10,10,8,9,2,2,6,8,2,2,0,8,2,5,2,2,2,2,2,2,2,0,2,0,2,0,2,0,0,0,2,2,0,2,0,2,0,2,2,0,0
מהירה,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
מונא,345,2,0,0,2,2,2,0,2,0,2,0,0,0,16,8,8,6,6,6,2,13,6,10,7,2,10,8,5,12,2,14,9,7,10,9,10,11,11,12,8,6,2,8,9,2,6,6,5,9,2,2,2,2,2,5,2,2,6,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0
מוניה,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,2,2,2,5,2,2,6,2,2,10,7,7,6,5,8,6,8,8,6,5,6,2,2,2,2,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
מונירה,190,2,6,11,6,5,7,2,2,2,6,8,7,2,6,2,2,2,7,7,8,2,5,2,0,5,5,2,2,2,2,2,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,2,0,0,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0
מורן,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,2,2,0,2,2,2,0,0,2,2,5,6,2,0,2,8,7,2,2,2,2,0,2,2,2,0,0,0,2,0
מיאדה,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,6,2,0,2,2,2,2,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
מיאל,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
מיאסה,112,2,2,2,2,2,2,11,2,2,2,2,5,0,2,2,5,2,2,2,2,7,2,2,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,0,0,0,2,2,2,0,2,2,2,0,2,2,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0
מיאר,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,5,6,5,5,14,14,24,25,30,13,18,11,6,7,10,2,2,2,2,2,2,2
מייס,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,0,2,2,2,2,2,5,2,7,11,10,7,5,2,15,13,15,18,10,16,18,11,8,9,8,12,11,8,8,8,6,2,7,0,2
מייסון,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,7,2,19,15,17,8,6,10,2,5,7,5,5,2,0,2,2,2,2,0,2,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מייסם,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,6,6,5,2,2,0,0,2,0,0,2,0,2,2,0,2,0
מייסר,48,0,0,0,0,0,0,2,2,0,2,2,2,0,0,2,6,2,2,2,6,2,0,0,2,2,0,0,2,2,0,2,2,0,0,0,0,0,0,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מילא,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,8,7,12,15,22,17,23,31,17,26,27
מילאן,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,0,2,2,2,0,0,2,2,2,2,2,2,5,7,2,5,8,7,6,2,6
מינא,87,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,2,2,2,2,2,0,0,2,2,8,6,7,2,2,6,6,2,5
מינאס,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מיסא,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,7,2,9,2,2,2,2,2,2,2,5,2,8,0,2,2,2,2,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
מיסאן,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,2,2,2,2,2,2,6,2,2,2,2,2,2,0,2,2,0,2,2,0,2,0
מירא,160,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,2,0,2,2,2,2,0,2,0,2,2,0,2,0,8,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,5,2,13,7,2,6,2,2,2,2,2,5,8,5,9,2,2,2,2,2
מיראל,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,5,2,2,5,7,10,16,14,19,18,22,10,12,13,18,11,6,2,5,13
מירבת,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,5,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מיריל,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,9,6,2,5,2,2
מירנא,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,2,2,2,0,2,0,2,0,2,9,2,2,2,2,2,2,2,2,2,2,0
מלאק,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,5,2,5,7,7,5,11,11,9,10,2,14,7,21,12,16,16,14,12,28,22,15,16,55,51,48,34,31,11,10,11,15,15,14,7,12,11
מלקה,95,0,2,2,2,2,2,2,2,2,6,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,2,0,2,2,2,0,2,2,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0
מנאל,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,8,5,18,11,17,11,11,18,41,26,21,19,12,16,12,7,8,9,6,7,8,7,5,2,7,2,5,2,2,2,0,2,2,2,2,0,0,0,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0
מנאר,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,2,2,5,2,13,16,10,13,10,9,15,11,2,12,13,5,9,8,5,2,6,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,2,0,2,0,0,0,2,0
מעאלי,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מראם,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,21,9,9,8,12,7,9,6,2,9,5,2,2,2,8,26,12,8,6,6,7,2,5,2,2,0,2,2,2,0,0
מרווה,168,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,23,12,11,12,12,8,6,8,15,13,10,5,5,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
מרח,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,10,10,9,7,14,5,7,2,2,2,5,0,5,2,2,2,2,2,0,2,0,2,2,2,0,0,2,0,0
מריאן,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,2,13,13,2,5,2,6,5,2,2,2,2,2,0,0,0,2,2,0,0,2,0,0
מריאנה,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,2,2,5,2,5,5,10,2,2,8,5,10,5,7,2,2,2,7,2,0,0,0,0,0,2,0,0,0,0,0,2,0
מריה,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,2,0,0,2,2,2,0,2,2,2,2,0,0,2,2,2,0,2,0,2,0,0,0,2,0,0,2,2,2,5,2
מרלין,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,2,2,6,2,2,6,2,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0,2,0,2,0,0,2,0,0
נאדיא,74,0,0,0,2,0,2,2,2,0,2,2,2,2,2,2,2,8,2,7,9,2,2,2,2,0,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0
נאדיה,182,2,0,2,2,0,6,2,2,2,5,6,9,6,2,2,2,2,2,2,2,2,6,5,5,8,9,5,2,5,6,5,2,0,7,5,2,2,2,0,2,0,2,2,0,0,2,0,2,2,2,2,0,2,0,0,0,2,0,2,2,0,2,0,0,2,2,2,2,2,2,0,2,2,0
נאהד,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,6,5,2,2,2,5,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נאהדה,88,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,5,6,2,5,2,7,6,2,7,2,2,2,7,2,2,2,0,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
נאורס,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,2,5,2,2,0,2,7,2,8,5,2,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,0,0
נאי,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,2,2,0,2,6,7,17,20,19,18,23,22,12,16
נאיא,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,2,2,7,7,12,10,2,7,16,5,2
נאיה,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,0,0,2,2,2,12,6,2,7,12,5,2,9
נאילה,71,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,6,2,6,2,2,6,2,2,2,6,2,2,0,5,0,0,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נאיפה,249,2,2,5,5,2,2,8,2,6,7,2,6,2,9,6,6,2,6,2,2,2,5,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,7,5,6,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,0,0,2,0,2,0,2,2,0
נאנסי,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,2,10,2,0,0,0,2,2,2,0,0,2,0,0,2,0,0,0,0
נבאל,73,0,0,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,6,8,2,2,2,5,6,2,2,2,2,0,2,2,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
נביהה,60,2,0,0,2,2,0,2,2,2,0,5,2,2,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,2,0,0,0,2,0,2,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
נבילה,122,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,2,5,2,2,7,2,5,2,2,2,2,5,6,8,7,2,11,5,2,2,5,5,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נג'וד,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,6,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
נג'ם,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,5,2,2,7,5,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
נגאח,36,0,2,2,0,0,0,2,2,2,2,2,2,5,2,2,2,0,2,0,2,0,2,0,0,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נגם,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,2,2,2,0,8,5,2,5,8,0,0,2,0,2,2,2,5,15,6,7,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
נדא,295,2,2,7,2,2,2,6,2,2,8,2,2,2,2,7,2,2,7,6,6,2,2,5,2,2,11,2,2,2,2,7,5,7,6,5,6,2,6,6,5,5,9,5,5,2,2,2,5,2,2,5,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0
נדין,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,8,2,5,7,10,15,14,11,13,16,13,12,25,8,10,16,11,14,15,11,19,2,17,10,11,5,2,2,2,0,2,2,2,2,2
נהאי,36,0,0,0,2,2,0,0,6,0,2,2,2,0,0,0,2,2,2,0,2,2,0,2,2,2,2,0,2,0,0,2,2,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נואל,182,2,2,0,5,2,2,2,2,2,2,5,2,2,8,10,6,9,11,9,5,6,10,10,2,5,11,2,2,2,0,2,2,2,2,0,2,0,2,0,2,2,0,0,2,0,0,2,2,2,0,2,0,0,2,2,0,0,2,0,2,0,2,2,2,0,0,0,0,2,2,2,0,2,0
נוהא,105,0,2,0,2,2,2,2,2,2,2,2,2,5,0,6,5,6,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,2,2,0,0,2,2,0,0,2,2,2,2
נוי,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,5,5,6,2
נור,642,0,0,0,0,2,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,2,0,2,2,2,0,5,2,2,2,2,5,2,10,10,2,6,2,10,6,8,19,15,11,18,24,20,17,18,25,19,26,22,28,34,23,24,24,20,24,22,16,21,17,25,11,9,17
נוראן,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,7,2,0,0,2,2,0,2,0,0,0,2,0,0,0
נורה,174,2,0,2,2,0,2,2,2,2,2,6,2,5,2,2,0,2,2,5,2,2,2,0,2,2,2,2,2,2,0,2,2,2,5,2,2,2,5,2,7,8,2,2,2,2,2,7,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2
נורסין,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,6,5,2,2,2,2,2,0,0
נטלי,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,5,2,10,2,6,2,2,5,5,2,6,7,7,7,2,7,5,7,2,2,2
ניבאל,99,0,0,0,0,0,0,2,0,2,2,2,0,0,2,2,2,6,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ניבין,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,6,6,2,5,2,2,2,10,2,11,5,2,2,2,6,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ניהאל,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ניסאן,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,5,2,6,7,20,11,7,7,13,2
ניסן,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,6,2,2,2,2
ניראל,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,2,2,2,2,2,2,2,2,2,2,0,0,2
נירוז,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2,2,0,2,0,2,2,2,2,6,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0
נסרין,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,2,2,2,37,18,17,9,6,10,7,8,13,10,18,5,5,10,13,27,26,23,29,16,17,16,11,6,13,2,7,9,2,2,0,2,2,2,0,2,2,0,2,2,2,2,0,0,2,0
נרימאן,68,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,2,2,2,2,2,5,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
נרמין,114,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,6,5,2,2,2,2,7,2,2,6,2,2,5,5,2,2,2,2,2,2,0,0,2,2,0,2
סאהר,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,2,2,6,2,0,2,2,2,2,2,2,5,0,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0
סאוסן,105,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,6,2,2,0,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,0,2,0,5,2,0,2,2,2,2,2,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
סאידה,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,2,2,2,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
סאלחה,136,2,2,2,2,2,2,5,2,0,2,2,2,2,2,2,0,5,0,0,0,2,2,2,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,0,2,2,0,2,0,0,2,2,0,2,0,0,0,0,2,2,0,0,0
סאלי,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,7,8,12,12,7,19,15,12,13,10,5,9,2,14,2,8,2,6,2,2,2,2,5,2,5,7,2,0,7,2,2,0
סאמיה,123,2,2,0,0,2,0,2,0,2,2,2,2,2,6,2,2,8,2,7,2,2,2,6,8,5,5,2,8,2,6,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,0,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
סארה,215,0,0,0,0,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,5,2,2,2,2,5,2,2,5,2,2,2,7,2,5,6,8,2,2,0,11,2,5,5,9,10,2,2,9,2,8,5,6,2,2,5,2,2,2
סביל,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,2,2,2,0,5,2,9,5,11,9,8,2,2,2,6,2,7,2,5,0,2,0,2,2,2,2,2,2,5
סברין,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,5,2,5,2,2,2,2,15,15,5,17,9,11,9,7,6,2,5,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
סואר,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,5,10,13,10,15,18,16,15,11,8,14,15,8,2,10,8,8,9,9,2,6,7,6,2,2,2,0,0,2,2,2,2
סוהא,126,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,2,9,2,7,2,5,7,2,2,6,6,10,10,2,8,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
